name	creation_timestamp	last_push_timestamp	time_between_creation_and_last_push	time_since_creation	time_since_last_push	stargazers_count	watch_count	subscriber_count	open_issues	fork	forks_count	network_count	contributors	contributions	cont_per_0	cont_per_1	cont_per_2	cont_per_3	cont_per_4	cont_per_5	cont_per_6	cont_per_7	cont_per_8	cont_per_9
JeffersonLab/qsim	1387050684	1589075259	202024575	301700857	99676282	0	0	0	3	0	4	4	2	29	0.86	0.14	0	0	0	0	0	0	0	0
JeffersonLab/QwAnalysis	1426257477	1530132615	103875138	262494064	158618926	1	0	0	0	0	0	0	5	540	0.86	0.13	0.01	0.0	0.0	0	0	0	0	0
JeffersonLab/QwGeant4	1426257533	1490038480	63780947	262494008	198713061	0	0	0	1	0	0	0	8	311	0.66	0.19	0.07	0.06	0.01	0.01	0.0	0.0	0	0
JeffersonLab/RasterMon	1650832248	1664801926	13969678	37919293	23949615	1	0	0	0	0	0	0	3	137	0.92	0.06	0.02	0	0	0	0	0	0	0
JeffersonLab/rc-externals	1495572419	1538679498	43107079	193179122	150072043	1	0	0	0	0	14	14	1	21	1.0	0	0	0	0	0	0	0	0	0
JeffersonLab/rcdb	1450127778	1687997868	237870090	238623763	753673	4	0	0	35	0	6	6	11	499	0.47	0.38	0.11	0.02	0.01	0.0	0.0	0.0	0.0	0.0
JeffersonLab/rc_code_externals	1397854527	1398192110	337583	290897014	290559431	0	0	0	0	0	1	1	1	12	1.0	0	0	0	0	0	0	0	0	0
JeffersonLab/regionsmap	1532705334	1533236634	531300	156046207	155514907	0	0	0	0	0	0	0	2	5	0.8	0.2	0	0	0	0	0	0	0	0
JeffersonLab/registrations2epics	1583445267	1668695462	85250195	105306274	20056079	0	0	0	0	0	0	0	1	210	1.0	0	0	0	0	0	0	0	0	0
JeffersonLab/remoll	1387050378	1685128650	298078272	301701163	3622891	9	0	0	85	0	51	51	27	3165	0.63	0.12	0.06	0.06	0.04	0.03	0.02	0.01	0.01	0.0
JeffersonLab/remoll-aws	1516323087	1516324902	1815	172428454	172426639	0	0	0	0	0	0	0	1	1	1.0	0	0	0	0	0	0	0	0	0
JeffersonLab/remoll-builder	1619550052	1623350260	3800208	69201489	65401281	2	0	0	6	0	1	1	1	24	1.0	0	0	0	0	0	0	0	0	0
JeffersonLab/remoll-coil-generator	1599511769	1681152152	81640383	89239772	7599389	0	0	0	0	0	2	2	2	14	0.86	0.14	0	0	0	0	0	0	0	0
JeffersonLab/remoll-detector-generator	1517422690	1674156493	156733803	171328851	14595048	1	0	0	3	0	1	1	4	118	0.69	0.21	0.08	0.02	0	0	0	0	0	0
JeffersonLab/remoll-fieldmap-processor	1616690879	1616695466	4587	72060662	72056075	0	0	0	0	0	0	0	1	2	1.0	0	0	0	0	0	0	0	0	0
JeffersonLab/remoll-geometry	1550527515	1550527680	165	138224026	138223861	0	0	0	0	0	0	0	12	406	0.57	0.22	0.16	0.01	0.01	0.01	0.01	0.0	0.0	0.0
JeffersonLab/remoll-job-submission	1616781509	1685106204	68324695	71970032	3645337	1	0	0	1	0	3	3	1	24	1.0	0	0	0	0	0	0	0	0	0
JeffersonLab/remoll-osg	1610649847	1644302198	33652351	78101694	44449343	1	0	0	2	0	1	1	2	23	0.65	0.35	0	0	0	0	0	0	0	0
JeffersonLab/remoll-run	1511282168	1513086837	1804669	177469373	175664704	0	0	0	3	0	0	0	2	21	0.81	0.19	0	0	0	0	0	0	0	0
JeffersonLab/remoll-showermax-generator	1599661653	1646707290	47045637	89089888	42044251	0	0	0	1	0	2	2	4	20	0.65	0.15	0.15	0.05	0	0	0	0	0	0
JeffersonLab/remoll_solid	1387051414	1500931461	113880047	301700127	187820080	0	0	0	5	0	4	4	6	171	0.78	0.17	0.02	0.02	0.01	0.01	0	0	0	0
JeffersonLab/replay	1381502381	1381502410	29	307249160	307249131	1	0	0	0	0	11	11	1	4	1.0	0	0	0	0	0	0	0	0	0
JeffersonLab/resize	1679516810	1679576597	59787	9234731	9174944	0	0	0	0	0	0	0	1	22	1.0	0	0	0	0	0	0	0	0	0
JeffersonLab/rfdashboard	1579096129	1677247838	98151709	109655412	11503703	0	0	0	4	0	0	0	1	466	1.0	0	0	0	0	0	0	0	0	0
JeffersonLab/rfwtools	1610481487	1676920738	66439251	78270054	11830803	0	0	0	0	0	1	1	1	234	1.0	0	0	0	0	0	0	0	0	0
JeffersonLab/rfw_tsf_extractor	1576242775	1670469546	94226771	112508766	18281995	0	0	0	14	0	0	0	2	13	0.92	0.08	0	0	0	0	0	0	0	0
JeffersonLab/rf_classifier	1562586933	1677012420	114425487	126164608	11739121	0	0	0	7	0	0	0	1	189	1.0	0	0	0	0	0	0	0	0	0
JeffersonLab/rf_classifier_cnn_lstm	1664987382	1665165078	177696	23764159	23586463	0	0	0	0	0	0	0	1	18	1.0	0	0	0	0	0	0	0	0	0
JeffersonLab/rf_classifier_random_forest	1563208231	1670563097	107354866	125543310	18188444	0	0	0	6	0	0	0	1	131	1.0	0	0	0	0	0	0	0	0	0
JeffersonLab/rolDBG	1531934443	1532401865	467422	156817098	156349676	1	0	0	0	0	0	0	1	6	1.0	0	0	0	0	0	0	0	0	0
JeffersonLab/runchart	1486506160	1500903655	14397495	202245381	187847886	0	0	0	0	0	1	1	1	7	1.0	0	0	0	0	0	0	0	0	0
JeffersonLab/SBS-offline	1465499053	1687356051	221856998	223252488	1395490	2	0	0	2	0	25	25	12	742	0.42	0.28	0.13	0.1	0.04	0.01	0.01	0.01	0.0	0.0
JeffersonLab/sbs-online-gem-evioprocessor	1619989982	1631547236	11557254	68761559	57204305	0	0	0	0	0	1	1	1	7	1.0	0	0	0	0	0	0	0	0	0
JeffersonLab/SBS-replay	1631638864	1688587514	56948650	57112677	164027	0	0	0	0	0	21	21	15	848	0.38	0.38	0.09	0.09	0.02	0.01	0.01	0.01	0.01	0.0
JeffersonLab/sbsrcdb	1687968436	1687968437	1	783105	783104	0	0	0	0	0	0	0	1	1	1.0	0	0	0	0	0	0	0	0	0
JeffersonLab/sbsrols	1633069986	1681393963	48323977	55681555	7357578	1	0	0	0	0	0	0	1	7	1.0	0	0	0	0	0	0	0	0	0
JeffersonLab/scripts_cjs	1391970859	1424285529	32314670	296780682	264466012	0	0	0	0	0	1	1	1	1	1.0	0	0	0	0	0	0	0	0	0
JeffersonLab/serializetools	1495727642	1609350586	113622944	193023899	79400955	4	0	0	1	0	2	2	2	62	0.98	0.02	0	0	0	0	0	0	0	0
JeffersonLab/sgnl05-sssd	1677700079	1681397375	3697296	11051462	7354166	0	0	0	0	1	0	70	23	281	0.34	0.31	0.1	0.04	0.04	0.04	0.02	0.01	0.01	0.01
JeffersonLab/sim-recon	1437021319	1532982556	95961237	251730222	155768985	10	0	0	8	0	14	14	36	6632	0.24	0.22	0.15	0.12	0.03	0.03	0.03	0.03	0.03	0.03
JeffersonLab/simc_gfortran	1364407863	1684777800	320369937	324343678	3973741	2	0	0	4	0	76	76	5	108	0.6	0.22	0.08	0.05	0.05	0	0	0	0	0
JeffersonLab/simple_email_list	1551399751	1681910865	130511114	137351790	6840676	0	0	0	0	0	1	1	3	39	0.54	0.33	0.13	0	0	0	0	0	0	0
JeffersonLab/slac_svt	1488913540	1669018812	180105272	199838001	19732729	0	0	0	2	0	1	1	1	18	1.0	0	0	0	0	0	0	0	0	0
JeffersonLab/slic	1502300824	1502300658	-166	186450717	186450883	0	0	0	4	1	0	9	1	93	1.0	0	0	0	0	0	0	0	0	0
JeffersonLab/smart-alarm	1672928132	1673010634	82502	15823409	15740907	0	0	0	0	0	0	0	1	24	1.0	0	0	0	0	0	0	0	0	0
JeffersonLab/smoothness	1610128675	1684871655	74742980	78622866	3879886	0	0	0	8	0	0	0	1	663	1.0	0	0	0	0	0	0	0	0	0
JeffersonLab/softioc	1592424065	1668695518	76271453	96327476	20056023	4	0	0	0	0	0	0	2	52	0.98	0.02	0	0	0	0	0	0	0	0
JeffersonLab/solid_cc_readout	1633373329	1633466246	92917	55378212	55285295	0	0	0	0	0	0	0	1	1	1.0	0	0	0	0	0	0	0	0	0
JeffersonLab/solid_gemc	1543607268	1687390320	143783052	145144273	1361221	0	0	0	0	0	6	6	12	1131	0.91	0.02	0.02	0.01	0.01	0.01	0.01	0.0	0.0	0.0
JeffersonLab/solid_release	1543612597	1675812430	132199833	145138944	12939111	0	0	0	0	0	0	0	1	78	1.0	0	0	0	0	0	0	0	0	0
JeffersonLab/solid_rols_2022	1667426480	1668675477	1248997	21325061	20076064	0	0	0	0	0	0	0	1	14	1.0	0	0	0	0	0	0	0	0	0
JeffersonLab/spack	1619622193	1678715962	59093769	69129348	10035579	1	0	0	4	1	1	1929	100	16434	0.16	0.11	0.06	0.04	0.03	0.03	0.03	0.03	0.02	0.02
JeffersonLab/Spectreye	1664809989	1664810922	933	23941552	23940619	1	0	0	0	1	0	2	2	148	0.98	0.02	0	0	0	0	0	0	0	0
JeffersonLab/srcqe_analysis	1585837393	1588857845	3020452	102914148	99893696	0	0	0	0	0	1	1	1	5	1.0	0	0	0	0	0	0	0	0	0
JeffersonLab/srm	1674151861	1686767593	12615732	14599680	1983948	0	0	0	0	0	0	0	1	115	1.0	0	0	0	0	0	0	0	0	0
JeffersonLab/SRS	1450901382	1468933283	18031901	237850159	219818258	1	0	0	0	0	0	0	1	24	1.0	0	0	0	0	0	0	0	0	0
JeffersonLab/sse_wilson_dslash	1378487219	1525457528	146970309	310264322	163294013	0	0	0	0	0	2	2	1	4	1.0	0	0	0	0	0	0	0	0	0
JeffersonLab/swcarpentry-jlab-jupyter	1525082999	1617029585	91946586	163668542	71721956	0	0	0	0	0	1	1	28	368	0.3	0.3	0.11	0.07	0.07	0.02	0.01	0.01	0.01	0.01
JeffersonLab/swcarpentry-jlab-singularity	1525081951	1548988449	23906498	163669590	139763092	2	0	0	0	0	1	1	28	372	0.3	0.29	0.11	0.08	0.07	0.02	0.01	0.01	0.01	0.01
JeffersonLab/Taxonomy	1523564472	1642538437	118973965	165187069	46213104	5	0	0	0	0	2	2	1	31	1.0	0	0	0	0	0	0	0	0	0
JeffersonLab/TCSGen	1578407007	1685115981	106708974	110344534	3635560	0	0	0	5	0	3	3	4	53	0.91	0.04	0.04	0.02	0	0	0	0	0	0
JeffersonLab/TIpcie	1448484539	1683710105	235225566	240267002	5041436	1	0	0	0	0	0	0	1	102	1.0	0	0	0	0	0	0	0	0	0
JeffersonLab/tpc-fec-utils-vg	1620244894	1620386735	141841	68506647	68364806	0	0	0	0	0	0	0	1	4	1.0	0	0	0	0	0	0	0	0	0
JeffersonLab/trackingML	1549638484	1573749118	24110634	139113057	115002423	6	0	0	0	0	5	5	4	97	0.66	0.21	0.1	0.03	0	0	0	0	0	0
JeffersonLab/trd_root	1686341803	1687549300	1207497	2409738	1202241	0	0	0	0	0	0	0	3	16	0.5	0.44	0.06	0	0	0	0	0	0	0
JeffersonLab/TreeSearch	1380228447	1561520227	181291780	308523094	127231314	3	0	0	1	0	3	3	1	498	1.0	0	0	0	0	0	0	0	0	0
JeffersonLab/trippy	1539716788	1539882851	166063	149034753	148868690	0	0	0	1	0	0	0	1	34	1.0	0	0	0	0	0	0	0	0	0
JeffersonLab/tritium	1478790592	1519336711	40546119	209960949	169414830	1	0	0	0	0	2	2	2	6	0.83	0.17	0	0	0	0	0	0	0	0
JeffersonLab/TritiumTarget	1520937761	1544347487	23409726	167813780	144404054	0	0	0	0	0	0	0	3	92	0.61	0.36	0.03	0	0	0	0	0	0	0
JeffersonLab/Tungsten_Powder_Calor	1610123122	1610123215	93	78628419	78628326	0	0	0	0	0	0	0	1	1	1.0	0	0	0	0	0	0	0	0	0
JeffersonLab/twobounce	1676868451	1679592624	2724173	11883090	9158917	1	0	0	0	1	1	4	4	96	0.48	0.28	0.15	0.09	0	0	0	0	0	0
JeffersonLab/txgrids	1584790027	1603645143	18855116	103961514	85106398	3	0	0	0	0	2	2	7	245	0.42	0.42	0.07	0.04	0.02	0.01	0.01	0	0	0
JeffersonLab/UTIL_BATCH	1561119100	1683218004	122098904	127632441	5533537	0	0	0	0	0	13	13	1	13	1.0	0	0	0	0	0	0	0	0	0
JeffersonLab/UTIL_CT	1519062794	1533929735	14866941	169688747	154821806	0	0	0	0	0	1	1	1	5	1.0	0	0	0	0	0	0	0	0	0
JeffersonLab/UTIL_ED	1520092044	1530105366	10013322	168659497	158646175	0	0	0	0	0	1	1	3	40	0.9	0.07	0.03	0	0	0	0	0	0	0
JeffersonLab/UTIL_F2_XEM	1519063009	1522766746	3703737	169688532	165984795	0	0	0	0	0	0	0	1	3	1.0	0	0	0	0	0	0	0	0	0
JeffersonLab/UTIL_KAONLT	1534171663	1686772630	152600967	154579878	1978911	0	0	0	0	0	16	16	23	836	0.27	0.2	0.13	0.1	0.07	0.06	0.03	0.02	0.02	0.01
JeffersonLab/UTIL_OL	1519062269	1551820028	32757759	169689272	136931513	0	0	0	0	0	6	6	2	28	0.96	0.04	0	0	0	0	0	0	0	0
JeffersonLab/UTIL_PION	1558721894	1665438154	106716260	130029647	23313387	1	0	0	0	0	15	15	3	16	0.81	0.12	0.06	0	0	0	0	0	0	0
JeffersonLab/UTIL_PROTON	1564422727	1628030622	63607895	124328814	60720919	0	0	0	0	0	4	4	1	12	1.0	0	0	0	0	0	0	0	0	0
JeffersonLab/UTIL_SIDIS	1522260395	1540218015	17957620	166491146	148533526	0	0	0	0	0	3	3	1	12	1.0	0	0	0	0	0	0	0	0	0
JeffersonLab/vdcreco	1612795464	1613078780	283316	75956077	75672761	0	0	0	0	0	1	1	1	9	1.0	0	0	0	0	0	0	0	0	0
JeffersonLab/vfxutil-1.0	1472069550	1474556271	2486721	216681991	214195270	0	0	0	0	0	0	0	1	7	1.0	0	0	0	0	0	0	0	0	0
JeffersonLab/vld	1660795909	1687377568	26581659	27955632	1373973	0	0	0	0	0	1	1	1	30	1.0	0	0	0	0	0	0	0	0	0
JeffersonLab/vld-epics	1669731820	1677776051	8044231	19019721	10975490	1	0	0	0	0	0	0	1	40	1.0	0	0	0	0	0	0	0	0	0
JeffersonLab/vme_helicity_board	1497641423	1497646479	5056	191110118	191105062	0	0	0	0	0	0	0	1	6	1.0	0	0	0	0	0	0	0	0	0
JeffersonLab/vmmProto	1668428095	1668545054	116959	20323446	20206487	0	0	0	0	0	0	0	1	10	1.0	0	0	0	0	0	0	0	0	0
JeffersonLab/vtp-stream-receiver	1592067617	1601053268	8985651	96683924	87698273	0	0	0	0	0	0	0	1	504	1.0	0	0	0	0	0	0	0	0	0
JeffersonLab/wave	1493142033	1681235067	188093034	195609508	7516474	2	0	0	5	0	0	0	2	367	0.99	0.01	0	0	0	0	0	0	0	0
JeffersonLab/wedm	1486042385	1673274626	187232241	202709156	15476915	6	0	0	5	0	2	2	3	465	0.94	0.03	0.03	0	0	0	0	0	0	0
JeffersonLab/wfBrowser	1566394545	1676304290	109909745	122356996	12447251	0	0	0	6	0	0	0	1	475	1.0	0	0	0	0	0	0	0	0	0
JeffersonLab/wildfly	1681141515	1686585125	5443610	7610026	2166416	0	0	0	0	0	0	0	2	31	0.94	0.06	0	0	0	0	0	0	0	0
JeffersonLab/wilsonmg	1400164868	1604771421	204606553	288586673	83980120	0	0	0	0	0	2	2	1	5	1.0	0	0	0	0	0	0	0	0	0
JeffersonLab/Wiser-fit	1598358971	1598368741	9770	90392570	90382800	0	0	0	0	0	1	1	1	8	1.0	0	0	0	0	0	0	0	0	0
JeffersonLab/wmenu	1493211397	1684787986	191576589	195540144	3963555	0	0	0	5	0	0	0	1	80	1.0	0	0	0	0	0	0	0	0	0
JeffersonLab/workmap	1677775497	1686577820	8802323	10976044	2173721	0	0	0	0	0	0	0	1	49	1.0	0	0	0	0	0	0	0	0	0
JeffersonLab/XEM_calcs	1652808157	1652831259	23102	35943384	35920282	0	0	0	0	0	0	0	1	6	1.0	0	0	0	0	0	0	0	0	0
JeffersonLab/xmsg-cpp	1445273625	1612374698	167101073	243477916	76376843	0	0	0	3	0	1	1	2	275	1.0	0.0	0	0	0	0	0	0	0	0
JeffersonLab/xmsg-docs	1464383128	1549478122	85094994	224368413	139273419	0	0	0	0	0	0	0	3	58	0.83	0.1	0.07	0	0	0	0	0	0	0
JeffersonLab/xmsg-java	1444148508	1641998353	197849845	244603033	46753188	0	0	0	0	0	0	0	2	811	0.91	0.09	0	0	0	0	0	0	0	0
JeffersonLab/xmsg-python	1455554690	1550161917	94607227	233196851	138589624	0	0	0	3	0	0	0	3	263	0.95	0.03	0.02	0	0	0	0	0	0	0
JeffersonLab/xrootd-scitokens	1677265061	1678302302	1037241	11486480	10449239	1	0	0	0	0	0	0	1	7	1.0	0	0	0	0	0	0	0	0	0
JeffreyMullins/PNNL_Application	1521701036	1521701785	749	167050505	167049756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jemalloc/jemalloc	1380836252	1688597421	307761169	307915289	154120	8175	0	0	296	0	1345	1345	100	3168	0.45	0.19	0.13	0.07	0.03	0.01	0.01	0.01	0.01	0.01
jensv/2018-08-27-llnl_defensive_python	1534727411	1535154375	426964	154024130	153597166	0	0	0	0	0	0	0	100	1369	0.23	0.14	0.09	0.08	0.05	0.05	0.03	0.02	0.02	0.02
jensv/2018-08-27-llnl_pandas	1534732499	1535432033	699534	154019042	153319508	0	0	0	0	0	0	0	100	779	0.24	0.14	0.09	0.04	0.04	0.03	0.03	0.02	0.02	0.01
jeonghanlee/epicsarchiverap-env	1596269715	1683064042	86794327	92481826	5687499	8	0	0	1	0	12	12	2	222	0.99	0.01	0	0	0	0	0	0	0	0
jeonghanlee/usbMouse	1495113052	1495122935	9883	193638489	193628606	0	0	0	0	0	1	1	1	6	1.0	0	0	0	0	0	0	0	0	0
jerisalan/pnnl_downsampling	1521609914	1521648047	38133	167141627	167103494	0	0	0	0	0	0	0	1	6	1.0	0	0	0	0	0	0	0	0	0
JesseWard1982/PNNLtest	1446571666	1446579978	8312	242179875	242171563	0	0	0	0	0	0	0	2	8	0.75	0.25	0	0	0	0	0	0	0	0
jessutandi/TSI-Report-App	1565977701	1565978010	309	122773840	122773531	0	0	0	0	0	0	0	1	1	1.0	0	0	0	0	0	0	0	0	0
jgcri/basd	1661202593	1688428027	27225434	27548948	323514	0	0	0	8	0	0	0	2	128	0.93	0.07	0	0	0	0	0	0	0	0
jgcri/ceds	1504821219	1666218884	161397665	183930322	22532657	68	0	0	10	0	24	24	13	1183	0.33	0.17	0.16	0.12	0.1	0.08	0.01	0.01	0.0	0.0
jgcri/demeter	1504096895	1686947110	182850215	184654646	1804431	21	0	0	8	0	11	11	3	181	0.79	0.18	0.03	0	0	0	0	0	0	0
jgcri/moirai	1504027168	1688078518	184051350	184724373	673023	5	0	0	15	0	1	1	4	148	0.72	0.14	0.11	0.02	0	0	0	0	0	0
JGCRI/nasa_lulc_morocco	1664395685	1682718638	18322953	24355856	6032903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgcri/stitches	1606937343	1686145803	79208460	81814198	2605738	2	0	0	14	0	0	0	3	456	0.7	0.21	0.09	0	0	0	0	0	0	0
jgcri/tethys	1506086383	1687446097	181359714	182665158	1305444	23	0	0	5	0	11	11	6	272	0.6	0.31	0.04	0.03	0.01	0.01	0	0	0	0
jgcri/xanthos	1492642068	1685664241	193022173	196109473	3087300	27	0	0	18	0	16	16	5	297	0.49	0.47	0.02	0.01	0.01	0	0	0	0	0
jgoldfar/Hypre.jl	1422382128	1535830138	113448010	266369413	152921403	6	0	0	5	0	2	2	1	99	1.0	0	0	0	0	0	0	0	0	0
jgoldfar/trilinos	1400356927	1400251529	-105398	288394614	288500012	0	0	0	0	0	0	0	100	32767	0.15	0.08	0.08	0.06	0.05	0.04	0.04	0.04	0.04	0.03
jhipster/generator-jhipster	1382386042	1688665775	306279733	306365499	85766	20690	0	0	291	0	4003	4003	100	42693	0.14	0.11	0.11	0.09	0.09	0.08	0.06	0.04	0.02	0.02
jhollowed/cosmo-legacy	1501021657	1555967537	54945880	187729884	132784004	0	0	0	0	0	0	0	1	151	1.0	0	0	0	0	0	0	0	0	0
jhover/lsm-alcf	1511968793	1511953607	-15186	176782748	176797934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JiajunHuang1999/MPI_argonne_tutorials	1649180106	1649180235	129	39571435	39571306	0	0	0	0	0	0	0	7	193	0.35	0.27	0.21	0.06	0.06	0.04	0.01	0	0	0
JianFelixGuo/AutomatedDataCurationPNNL	1672765541	1673464524	698983	15986000	15287017	0	0	0	0	0	0	0	1	6	1.0	0	0	0	0	0	0	0	0	0
JieyangChen7/HPDA_SBLAS_PNNL	1532372053	1581722709	49350656	156379488	107028832	0	0	0	0	0	0	0	1	340	1.0	0	0	0	0	0	0	0	0	0
jilavsky/saxs_igorcode	1457574375	1685467059	227892684	231177166	3284482	20	0	0	0	0	8	8	1	571	1.0	0	0	0	0	0	0	0	0	0
jilavsky/saxs_igorinstaller	1457921869	1676759047	218837178	230829672	11992494	2	0	0	0	0	1	1	1	48	1.0	0	0	0	0	0	0	0	0	0
jim-lutz/curate_field_data	1511277239	1513826250	2549011	177474302	174925291	0	0	0	0	0	0	0	1	57	1.0	0	0	0	0	0	0	0	0	0
JingZhongzj/Large-Data-Stream-Processing	1487482661	1490761454	3278793	201268880	197990087	0	0	0	0	0	0	0	1	13	1.0	0	0	0	0	0	0	0	0	0
Jinsongl/SNL13pt2MW_FOWT	1480450209	1483368742	2918533	208301332	205382799	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jizhongling/EIC-physics_benchmarks	1638906516	1661400886	22494370	49845025	27350655	0	0	0	0	0	0	0	7	159	0.42	0.39	0.13	0.04	0.01	0.01	0.01	0	0	0
jkmacc-lanl/pisces	1390423537	1687904477	297480940	298328004	847064	14	0	0	10	0	11	11	7	556	0.91	0.03	0.02	0.01	0.01	0.01	0.0	0	0	0
jlant/2017-07-12-lawrence-berkeley-lab	1497299599	1498226476	926877	191451942	190525065	1	0	0	0	0	0	0	73	607	0.38	0.16	0.1	0.04	0.03	0.03	0.02	0.02	0.01	0.01
jmartrubio/Argonne	1413192103	1413192103	0	275559438	275559438	0	0	0	0	0	0	0	1	1	1.0	0	0	0	0	0	0	0	0	0
jmtsuji/atlas-extensions	1517264212	1541605460	24341248	171487329	147146081	3	0	0	0	0	0	0	1	153	1.0	0	0	0	0	0	0	0	0	0
jo-wil/llnlatcalpoly	1548264063	1548265941	1878	140487478	140485600	0	0	0	0	0	0	0	1	3	1.0	0	0	0	0	0	0	0	0	0
joejoeyjoseph/mmc-pnnl-j3	1613691298	1654815648	41124350	75060243	33935893	0	0	0	0	0	0	0	1	247	1.0	0	0	0	0	0	0	0	0	0
johnasbaghi/triangle-counting	1442420430	1442420474	44	246331111	246331067	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
johnsokol/LBL-VIC	1592685831	1592689416	3585	96065710	96062125	0	0	0	0	0	0	0	1	3	1.0	0	0	0	0	0	0	0	0	0
johnson329llnl/johnson329llnl	1658435578	1658435624	46	30315963	30315917	0	0	0	0	0	0	0	1	1	1.0	0	0	0	0	0	0	0	0	0
jon-athan-l/qpr	1559759191	1565305144	5545953	128992350	123446397	0	0	0	0	0	0	0	2	112	0.83	0.17	0	0	0	0	0	0	0	0
jonathantompson/torchzfp	1466271063	1466281256	10193	222480478	222470285	6	0	0	0	0	0	0	1	3	1.0	0	0	0	0	0	0	0	0	0
jonsuh/hamburgers	1456539384	1684891262	228351878	232212157	3860279	6918	0	0	33	0	1696	1696	12	282	0.87	0.08	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0
jordanstidham/Success-Stories	1559071192	1648563740	89492548	129680349	40187801	0	0	0	0	0	0	0	1	23	1.0	0	0	0	0	0	0	0	0	0
josephhardinee/YSPD_seminar_PNNL_2016	1471964594	1472044484	79890	216786947	216707057	0	0	0	0	0	0	0	1	5	1.0	0	0	0	0	0	0	0	0	0
josh-mutian/grain-boundary-genie	1468446377	1496374526	27928149	220305164	192377015	8	0	0	0	0	4	4	1	94	1.0	0	0	0	0	0	0	0	0	0
joshortner/ORNL-SULI-AI4HDR	1622078315	1622571586	493271	66673226	66179955	0	0	0	0	0	0	0	1	13	1.0	0	0	0	0	0	0	0	0	0
Joshua-Miller-161/Predict_Alaskan_Wildfire	1681919447	1682103151	183704	6832094	6648390	0	0	0	0	0	0	0	1	29	1.0	0	0	0	0	0	0	0	0	0
jpivarski-talks/2019-06-10-usatlas-argonne-python	1559856197	1595680957	35824760	128895344	93070584	4	0	0	0	0	2	2	1	55	1.0	0	0	0	0	0	0	0	0	0
jprahl/tts_lbnl_solar	1574023353	1574023414	61	114728188	114728127	0	0	0	0	0	0	0	1	1	1.0	0	0	0	0	0	0	0	0	0
jpype-project/jpype	1343727554	1685468428	341740874	345023987	3283113	964	0	0	96	0	164	164	57	2221	0.66	0.21	0.04	0.03	0.01	0.01	0.0	0.0	0.0	0.0
jrahman-zz/LLNL-DCSL-PerformancePrediction	1422634986	1474911632	52276646	266116555	213839909	0	0	0	4	0	0	0	1	379	1.0	0	0	0	0	0	0	0	0	0
jrfonseca/xdot.py	1368352798	1685895842	317543044	320398743	2855699	803	0	0	17	0	137	137	34	163	0.66	0.04	0.04	0.02	0.02	0.02	0.01	0.01	0.01	0.01
JRice15/physics-informed-autoencoders	1592410456	1671669194	79258738	96341085	17082347	19	0	0	0	0	4	4	1	1	1.0	0	0	0	0	0	0	0	0	0
jsitaraman/tioga	1445377839	1641314421	195936582	243373702	47437120	55	0	0	7	0	40	40	6	109	0.53	0.37	0.06	0.02	0.01	0.01	0	0	0	0
jsonsini/los-alamos-authentication-classification	1539607108	1539607321	213	149144433	149144220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jsta/2017-09-27-LBNL	1505844995	1506342410	497415	182906546	182409131	0	0	0	0	0	1	1	74	640	0.37	0.15	0.09	0.04	0.03	0.03	0.02	0.02	0.02	0.01
jtcarrion/XES_data_vizualization	1656889723	1656890976	1253	31861818	31860565	0	0	0	0	0	0	0	1	5	1.0	0	0	0	0	0	0	0	0	0
jthaller/BNL_Thesis	1607459976	1630431975	22971999	81291565	58319566	0	0	0	0	0	0	0	1	48	1.0	0	0	0	0	0	0	0	0	0
jthomas03/gpsts	1636071502	1671068977	34997475	52680039	17682564	4	0	0	0	0	0	0	2	28	0.96	0.04	0	0	0	0	0	0	0	0
jtipton25/Los-Alamos-2021	1617225876	1617805770	579894	71525665	70945771	0	0	0	0	0	0	0	1	7	1.0	0	0	0	0	0	0	0	0	0
jtschwar/Classifying-Crystal-Symmetry-with-Deep-Learning	1654366162	1654366915	753	34385379	34384626	0	0	0	0	0	0	0	1	2	1.0	0	0	0	0	0	0	0	0	0
juliadiffeq/differentialequations.jl	1462943619	1686803558	223859939	225807922	1947983	2552	0	0	142	0	203	203	25	1330	0.97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
juliagpu/amdgpu.jl	1593706584	1688649114	94942530	95044957	102427	236	0	0	111	0	33	33	22	898	0.75	0.11	0.07	0.01	0.01	0.01	0.01	0.01	0.0	0.0
juliagpu/cuda.jl	1567776908	1688621457	120844549	120974633	130084	1003	0	0	294	0	181	181	100	7357	0.84	0.03	0.02	0.02	0.01	0.01	0.01	0.0	0.0	0.0
juliagpu/kernelabstractions.jl	1580488487	1688625390	108136903	108263054	126151	262	0	0	78	0	50	50	33	494	0.56	0.12	0.07	0.03	0.02	0.02	0.02	0.02	0.02	0.02
juliagpu/metal.jl	1588929464	1688366780	99437316	99822077	384761	277	0	0	25	0	20	20	14	445	0.62	0.15	0.07	0.06	0.04	0.02	0.02	0.01	0.01	0.01
