name	creation_timestamp	last_push_timestamp	time_between_creation_and_last_push	time_since_creation	time_since_last_push	stargazers_count	watch_count	subscriber_count	open_issues	fork	forks_count	network_count	contributors	contributions	cont_per_0	cont_per_1	cont_per_2	cont_per_3	cont_per_4	cont_per_5	cont_per_6	cont_per_7	cont_per_8	cont_per_9
imsplitbit/nova	1341509343	1384443067	42933724	347170749	304237025	6	0	0	1	1	1	2546	100	10007	0.17	0.05	0.05	0.04	0.04	0.04	0.03	0.03	0.03	0.03
imx6-dongle/linux-imx	1360589753	1445755554	85165801	328090339	242924538	27	0	0	7	0	22	22	100	80762	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
inatatsu/docker	1416375357	1460742613	44367256	272304735	227937479	0	0	0	0	1	0	18757	100	15941	0.09	0.08	0.08	0.07	0.06	0.05	0.04	0.04	0.04	0.04
indefini/linux	1442975235	1450373973	7398738	245704857	238306119	0	0	0	0	1	0	48605	100	154418	0.1	0.04	0.04	0.04	0.02	0.02	0.02	0.02	0.02	0.02
indico/indico	1311774990	1688659596	376884606	376905102	20496	1498	0	0	671	0	369	369	89	22440	0.44	0.14	0.1	0.06	0.05	0.05	0.04	0.02	0.02	0.01
IndraVikas/linux	1442214479	1442101008	-113471	246465613	246579084	0	0	0	0	1	0	48740	100	153909	0.1	0.04	0.04	0.04	0.02	0.02	0.02	0.02	0.02	0.02
InES-HPMM/linux-l4t	1464165738	1506690376	42524638	224514354	181989716	21	0	0	0	0	18	18	100	114152	0.1	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
infected-lp/android_kernel_lge_awifi	1439401796	1448353678	8951882	249278296	240326414	0	0	0	1	1	0	12	100	92354	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
infected-lp/android_kernel_sony_msm	1447064967	1447040276	-24691	241615125	241639816	0	0	0	0	1	0	18	100	112116	0.1	0.04	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02
infected-lp/android_kernel_sony_msm8974	1423337545	1452757911	29420366	265342547	235922181	1	0	0	0	1	0	123	100	92394	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
infected-lp/kernel_sony_msm8974	1443422251	1443221069	-201182	245257841	245459023	0	0	0	0	1	0	20	100	92385	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
InfinitiveOS-Devices/android_kernel_cyanogen_msm8916	1442991399	1442991819	420	245688693	245688273	0	0	0	0	1	0	178	100	112121	0.1	0.04	0.04	0.04	0.03	0.03	0.02	0.02	0.02	0.02
InfinitiveOS-Devices/android_kernel_huawei_msm8916	1443183882	1445893670	2709788	245496210	242786422	0	0	0	0	1	0	29	100	111786	0.1	0.04	0.04	0.04	0.03	0.03	0.02	0.02	0.02	0.02
InfinitiveOS-Devices/android_kernel_lge_hammerhead	1442754183	1442756020	1837	245925909	245924072	0	0	0	0	1	0	185	100	92444	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
InfinitiveOS-Devices/android_kernel_motorola_msm8226	1441308540	1442733829	1425289	247371552	245946263	0	0	0	0	1	0	217	100	93219	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
InfinitiveOS-Devices/android_kernel_motorola_msm8610	1441288975	1441289056	81	247391117	247391036	0	0	0	0	1	0	39	100	93219	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
InfinitiveOS-Devices/android_kernel_oneplus_msm8974	1442988179	1442988698	519	245691913	245691394	0	0	0	0	1	0	293	100	93095	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
InfinitiveOS-Devices/android_kernel_sony_apq8064	1442759133	1443322762	563629	245920959	245357330	0	0	0	0	1	0	87	100	92379	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
InfinitiveOS-Devices/android_kernel_sony_msm8930	1441346283	1441346513	230	247333809	247333579	0	0	0	0	1	0	20	100	92347	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
InfinitiveOS-Devices/android_kernel_xiaomi_cancro	1442762083	1442762447	364	245918009	245917645	0	0	0	0	1	0	58	100	92372	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
InfinitiveOS-Devices/android_kernel_xiaomi_ferrari	1441169706	1445342703	4172997	247510386	243337389	0	0	0	0	1	0	22	100	112103	0.1	0.04	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02
InfinitiveOS-Devices/kernel_xiaomi_armani	1436787917	1444373465	7585548	251892175	244306627	0	0	0	0	0	0	0	100	92419	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
inflrscns/django-wiki	1438315327	1467370549	29055222	250364765	221309543	0	0	0	0	1	0	561	54	1374	0.72	0.04	0.04	0.03	0.03	0.02	0.02	0.01	0.01	0.01
infosiftr/cassandra	1430431379	1686681238	256249859	258248713	1998854	0	0	0	0	1	0	286	11	260	0.51	0.25	0.19	0.02	0.01	0.01	0.0	0.0	0.0	0.0
infosiftr/stackbrew	1401494070	1688429764	286935694	287186022	250328	3	0	0	0	1	2	2201	100	25452	0.35	0.25	0.13	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Infusion-OS/android_kernel_lge_gee	1440122662	1440123347	685	248557430	248556745	0	0	0	0	0	0	0	100	92054	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
ingorichter/homebrew-cask	1421004597	1477675088	56670491	267675495	211005004	0	0	0	0	1	0	10286	100	24940	0.55	0.2	0.07	0.04	0.02	0.01	0.01	0.01	0.01	0.01
ingwinlu/pelican	1399273053	1638026920	238753867	289407039	50653172	0	0	0	0	1	0	1819	100	2997	0.33	0.23	0.04	0.03	0.02	0.02	0.02	0.02	0.02	0.01
ingwinlu/pelican-plugins	1409943558	1531912392	121968834	278736534	156767700	0	0	0	0	1	0	874	100	963	0.49	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.01	0.01
InitialForce/MINGW-packages	1426245029	1656933376	230688347	262435063	31746716	0	0	0	0	1	1	1115	100	23054	0.43	0.19	0.03	0.03	0.03	0.02	0.02	0.02	0.02	0.02
inn1983/linux-sunxi	1378094114	1459777763	81683649	310585978	228902329	0	0	0	0	1	0	48605	100	93063	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
InnerFire/thunderzap_sprout	1428394670	1439633767	11239097	260285422	249046325	0	0	0	0	1	0	15	100	112299	0.1	0.04	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02
InnoSum/linux-sunxi	1426514928	1550852814	124337886	262165164	137827278	0	0	0	0	1	0	48740	100	93266	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
inouema/gitignore	1442582034	1442577851	-4183	246098058	246102241	0	0	0	0	1	0	84174	100	995	0.33	0.12	0.1	0.04	0.03	0.02	0.02	0.01	0.01	0.01
insarlab/mintpy	1409283406	1688607827	279324421	279396686	72265	450	0	0	30	0	223	223	44	2533	0.8	0.07	0.03	0.01	0.01	0.01	0.01	0.01	0.01	0.0
insequent/docker	1424639771	1437597987	12958216	264040321	251082105	0	0	0	0	1	0	18757	100	10814	0.14	0.12	0.07	0.07	0.06	0.06	0.04	0.04	0.04	0.03
InsightSoftwareConsortium/ITK	1280245684	1688605396	408359712	408434408	74696	1211	0	0	267	0	614	614	100	34397	0.16	0.16	0.09	0.08	0.07	0.07	0.03	0.03	0.03	0.02
InsightSoftwareConsortium/SimpleITK	1477063317	1688450599	211387282	211616775	229493	18	0	0	0	1	1	191	44	8336	0.83	0.05	0.03	0.03	0.02	0.01	0.01	0.0	0.0	0.0
insofter/linux	1385419467	1385427854	8387	303260625	303252238	0	0	0	0	0	0	0	100	82824	0.09	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02	0.02
InsomniaAOSP/android_kernel_samsung_d2	1382236437	1381183098	-1053339	306443655	307496994	0	0	0	0	0	0	0	100	93018	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
InsomniaROM/kernel_lge_mako	1382088419	1382091438	3019	306591673	306588654	0	0	0	0	0	2	2	100	92034	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
inspirehep/invenio	1404737548	1618785602	214048054	283942544	69894490	3	0	0	10	1	10	287	59	9682	0.43	0.2	0.13	0.05	0.04	0.03	0.02	0.02	0.02	0.01
inspirehep/invenio-records	1436515479	1456135546	19620067	252164613	232544546	0	0	0	0	1	2	63	31	1696	0.55	0.12	0.09	0.06	0.03	0.03	0.02	0.02	0.01	0.01
inspirehep/invenio-search	1440071354	1458725497	18654143	248608738	229954595	1	0	0	2	1	3	60	37	1763	0.53	0.12	0.09	0.06	0.03	0.03	0.02	0.01	0.01	0.01
inspirehep/refextract	1452588545	1688030590	235442045	236091547	649502	105	0	0	24	0	29	29	16	138	0.26	0.22	0.14	0.09	0.07	0.06	0.05	0.03	0.02	0.01
instantinfrastructure/linux-yocto-3.10	1420723051	1426118945	5395894	267957041	262561147	4	0	0	1	0	4	4	100	111605	0.1	0.04	0.04	0.04	0.03	0.03	0.02	0.02	0.02	0.02
InstantWebP2P/node-httpp-proxy	1354265938	1589257600	234991662	334414154	99422492	43	0	0	0	1	4	1940	100	1094	0.24	0.16	0.12	0.07	0.07	0.05	0.03	0.02	0.01	0.01
instituteofpathologyheidelberg/bioconda-recipes	1487146311	1502175373	15029062	201533781	186504719	0	0	0	0	1	0	2659	100	12679	0.17	0.09	0.08	0.08	0.05	0.05	0.04	0.03	0.03	0.02
inta/homebrew-cask	1472203616	1474535733	2332117	216476476	214144359	0	0	0	0	1	0	10286	100	41392	0.34	0.28	0.09	0.04	0.04	0.04	0.02	0.01	0.01	0.01
intake/filesystem_spec	1524501908	1688483512	163981604	164178184	196580	606	0	0	201	0	258	258	100	1230	0.42	0.11	0.07	0.03	0.03	0.03	0.02	0.01	0.01	0.01
intdes/linux-stable	1362536456	1362547469	11013	326143636	326132623	0	0	0	0	0	0	0	100	89327	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
intel/llvm	1547629533	1688664166	141034633	141050559	15926	957	0	0	606	0	567	567	100	257402	0.12	0.04	0.04	0.03	0.02	0.02	0.02	0.02	0.02	0.02
intel-linux-graphics/drm-intel	1374744565	1374745824	1259	313935527	313934268	2	0	0	0	0	1	1	100	114025	0.1	0.04	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02
Intel-tensorflow/tensorflow	1483723429	1688609349	204885920	204956663	70743	63	0	0	3	1	15	88653	100	93168	0.46	0.02	0.02	0.01	0.01	0.01	0.01	0.01	0.01	0.01
intelchen/jenkins	1326823816	1436546443	109722627	361856276	252133649	1	0	0	0	1	0	8167	100	10876	0.45	0.19	0.05	0.03	0.03	0.03	0.02	0.02	0.02	0.01
IntelLabs/numba	1475699769	1688589923	212890154	212980323	90169	12	0	0	9	1	3	1053	100	19138	0.27	0.13	0.11	0.1	0.08	0.06	0.03	0.03	0.02	0.02
intercom/ember.js	1480581194	1566291755	85710561	208098898	122388337	1	0	0	0	1	3	4304	100	15938	0.3	0.11	0.08	0.04	0.04	0.03	0.03	0.02	0.02	0.02
interfect/cjdns	1377317468	1528436468	151119000	311362624	160243624	0	0	0	0	1	0	599	100	2097	0.46	0.08	0.03	0.03	0.03	0.02	0.02	0.02	0.02	0.02
intervigilium/android_kernel_google_msm	1442080197	1478932569	36852372	246599895	209747523	0	0	0	0	1	0	179	100	92054	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
intervigilium/android_kernel_htc_msm8952	1450927204	1504167174	53239970	237752888	184512918	0	0	0	0	0	6	6	100	112396	0.1	0.04	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02
intervigilium/android_kernel_htc_msm8960	1338842212	1421025665	82183453	349837880	267654427	18	0	0	1	0	39	39	100	93294	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
intervigilium/android_kernel_motorola_ghost	1408060200	1444973552	36913352	280619892	243706540	0	0	0	0	1	2	36	100	92911	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
inveniosoftware/invenio	1319812431	1676398025	356585594	368867661	12282067	582	0	0	239	0	287	287	100	11560	0.39	0.14	0.11	0.09	0.04	0.03	0.02	0.02	0.02	0.02
inveniosoftware/invenio-knowledge	1429602110	1474806028	45203918	259077982	213874064	2	0	0	4	0	6	6	11	77	0.36	0.35	0.09	0.05	0.04	0.03	0.03	0.01	0.01	0.01
inveniosoftware/invenio-records	1434369319	1688467817	254098498	254310773	212275	9	0	0	8	0	63	63	58	1955	0.48	0.12	0.07	0.06	0.06	0.03	0.02	0.02	0.01	0.01
inveniosoftware/invenio-search	1439828314	1680782651	240954337	248851778	7897441	4	0	0	22	0	60	60	59	1873	0.5	0.12	0.08	0.06	0.03	0.03	0.02	0.01	0.01	0.01
Inventor1938/android_kernel_samsung_klte	1469213412	1470855395	1641983	219466680	217824697	0	0	0	0	1	0	115	100	92404	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
Inventor1938/boeffla-kernel-cm-oneplus3	1482457868	1485610915	3153047	206222224	203069177	0	0	0	0	1	0	6	100	138496	0.1	0.04	0.04	0.04	0.03	0.03	0.02	0.02	0.02	0.02
inversion/docker	1441699179	1441696435	-2744	246980913	246983657	0	0	0	0	1	0	18757	100	11614	0.13	0.11	0.08	0.07	0.06	0.06	0.04	0.04	0.04	0.04
invisiblek/android_kernel_google_glass	1384539494	1418593965	34054471	304140598	270086127	1	0	0	0	0	0	0	100	92982	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
invisiblek/android_kernel_htc_msm8960	1381000894	1433342943	52342049	307679198	255337149	0	0	0	0	1	2	39	100	93133	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
invisiblek/android_kernel_htc_qsd8k	1421440919	1498508125	77067206	267239173	190171967	0	0	0	0	1	0	69	100	75107	0.08	0.04	0.03	0.03	0.03	0.03	0.03	0.02	0.02	0.02
invisiblek/android_kernel_lge_dory	1428781063	1573660968	144879905	259899029	115019124	4	0	0	0	0	7	7	100	111931	0.1	0.04	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02
invisiblek/android_kernel_lge_g3	1412952145	1507900038	94947893	275727947	180780054	1	0	0	0	1	9	16	100	92448	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
invisiblek/android_kernel_lge_msm8610	1439674640	1449386914	9712274	249005452	239293178	0	0	0	0	1	0	22	100	92382	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
invisiblek/android_kernel_lge_v4xx	1425481114	1507900043	82418929	263198978	180780049	2	0	0	1	0	5	5	100	92414	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
invisiblek/android_kernel_motorola_msm8992	1461427823	1508349664	46921841	227252269	180330428	0	0	0	0	0	5	5	100	113775	0.1	0.04	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02
invisiblek/android_kernel_oneplus_msm8974	1429059105	1429059271	166	259620987	259620821	2	0	0	0	1	0	293	100	93091	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
invisiblek/android_kernel_oppo_n3	1422304153	1425421321	3117168	266375939	263258771	1	0	0	0	0	0	0	100	92368	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
invisiblek/android_kernel_samsung_d2	1367251138	1507900048	140648910	321428954	180780044	2	0	0	0	1	1	220	100	92953	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
invisiblek/android_kernel_samsung_msm8960	1395429511	1403693450	8263939	293250581	284986642	0	0	0	0	0	3	3	100	93183	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
invisiblek/caf_kernel_msm	1361374096	1411279249	49905153	327305996	277400843	7	0	0	0	0	6	6	100	92347	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
inz/homebrew-cask	1414658859	1478200812	63541953	274021233	210479280	0	0	0	0	1	0	10286	100	42417	0.33	0.27	0.1	0.04	0.04	0.04	0.02	0.01	0.01	0.01
ioannistsanaktsidis/invenio	1427468802	1435073704	7604902	261211290	253606388	0	0	0	0	1	0	287	54	9052	0.46	0.19	0.14	0.04	0.03	0.03	0.02	0.02	0.01	0.01
iodak/mako-msm	1415316740	1418481410	3164670	273363352	270198682	0	0	0	0	0	0	0	100	92052	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
IOKP-kitkat/kernel_asus_flo	1385733325	1387979843	2246518	302946767	300700249	0	0	0	0	0	0	0	100	92066	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
ion-storm/L-Kernel-Mako	1405313498	1405364932	51434	283366594	283315160	0	0	0	0	0	6	6	100	92046	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
ion-storm/nexusplayer	1418916920	1419400158	483238	269763172	269279934	4	0	0	1	0	0	0	100	111636	0.1	0.04	0.04	0.04	0.03	0.03	0.02	0.02	0.02	0.02
ion-storm/Unleashed-Flo-Kernel	1410587094	1410588379	1285	278092998	278091713	0	0	0	0	0	0	0	100	92122	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
ion-storm/Unleashed-N5	1415321649	1423344294	8022645	273358443	265335798	3	0	0	0	0	0	0	100	92730	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
ionanrozenfeld/networkx	1439694921	1439683859	-11062	248985171	248996233	0	0	0	0	1	0	2947	96	3961	0.56	0.1	0.07	0.07	0.04	0.02	0.01	0.01	0.01	0.01
ionave/docs	1435171097	1436214422	1043325	253508995	252465670	0	0	0	0	1	0	548	100	981	0.58	0.07	0.06	0.04	0.02	0.02	0.02	0.01	0.01	0.01
ionelmc/pelican	1383182615	1436478538	53295923	305497477	252201554	1	0	0	0	1	0	1819	100	1856	0.38	0.12	0.07	0.04	0.03	0.02	0.02	0.02	0.02	0.01
iongroup/plotly.js	1454430491	1683189279	228758788	234249601	5490813	0	0	0	1	1	0	1801	69	13648	0.31	0.18	0.08	0.06	0.04	0.03	0.03	0.03	0.03	0.03
IonicaBizauKitchen/cdnjs	1441977052	1449206011	7228959	246703040	239474081	0	0	0	0	1	0	4562	100	12653	0.6	0.11	0.08	0.04	0.03	0.03	0.01	0.01	0.01	0.0
IonKiwi/android_kernel_samsung_kccat6	1474313144	1488219395	13906251	214366948	200460697	0	0	0	0	1	0	4	100	112444	0.1	0.04	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02
ionux/linux	1431462615	1450315512	18852897	257217477	238364580	0	0	0	0	1	0	48605	100	157551	0.1	0.04	0.04	0.04	0.02	0.02	0.02	0.02	0.02	0.02
ipaccess/fsm92xx-kernel-sources	1398764877	1415726967	16962090	289915215	272953125	0	0	0	0	0	0	0	100	92352	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
ipaccess/fsm99xx-kernel-sources	1415898290	1415899781	1491	272781802	272780311	6	0	0	0	0	1	1	100	111919	0.1	0.04	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02
ipaccess/linux-yocto-3.0	1401864240	1438959373	37095133	286815852	249720719	0	0	0	0	0	0	0	100	81860	0.09	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02	0.02
ipaccess/linux-yocto-3.10	1416407368	1416496743	89375	272272724	272183349	0	0	0	0	0	0	0	100	111518	0.1	0.04	0.04	0.04	0.03	0.03	0.02	0.02	0.02	0.02
iperminov/linux-tion270	1418084998	1418120111	35113	270595094	270559981	0	0	0	0	0	0	0	100	117802	0.1	0.04	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02
ipkn/crow	1396125624	1677433786	281308162	292554468	11246306	7176	0	0	206	0	896	896	31	335	0.73	0.07	0.04	0.01	0.01	0.01	0.01	0.01	0.01	0.01
ipts-linux-org/ipts-linux-new	1477960254	1483056707	5096453	210719838	205623385	33	0	0	4	0	5	5	100	178127	0.1	0.04	0.04	0.03	0.03	0.02	0.02	0.02	0.02	0.02
ipython/ipython	1273466766	1688561430	415094664	415213326	118662	15862	0	0	1623	0	4440	4440	100	24082	0.23	0.18	0.14	0.08	0.07	0.07	0.03	0.03	0.01	0.01
iqstack/jenkins	1411587136	1432569689	20982553	277092956	256110403	0	0	0	0	1	0	8167	100	10758	0.45	0.19	0.05	0.03	0.03	0.02	0.02	0.02	0.02	0.01
ircncl/linux-grsec-incremental	1419794498	1421076610	1282112	268885594	267603482	0	0	0	0	0	0	0	100	124590	0.1	0.04	0.04	0.04	0.03	0.03	0.02	0.02	0.02	0.02
Ironjim41/angler_kernel	1466691175	1473266089	6574914	221988917	215414003	0	0	0	0	0	0	0	100	112477	0.1	0.04	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02
ironMann/spl	1429179135	1503222169	74043034	259500957	185457923	0	0	0	0	1	0	182	27	683	0.77	0.05	0.04	0.03	0.02	0.01	0.01	0.01	0.01	0.01
ironsummitmedia/startbootstrap	1376093136	1602536257	226443121	312586956	86143835	7183	0	0	3	0	2735	2735	20	631	0.66	0.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
iros/cdnjs	1439999794	1440083446	83652	248680298	248596646	0	0	0	0	1	0	4562	100	11472	0.57	0.12	0.08	0.04	0.03	0.03	0.01	0.01	0.0	0.0
iroshith/gitignore	1439009638	1438910432	-99206	249670454	249769660	0	0	0	0	1	0	84174	100	988	0.33	0.12	0.1	0.03	0.03	0.02	0.02	0.01	0.01	0.01
Irqbalance/irqbalance	1381610677	1688572841	306962164	307069415	107251	508	0	0	2	0	124	124	63	540	0.56	0.08	0.06	0.04	0.03	0.02	0.02	0.01	0.01	0.01
is00hcw/cdnjs	1400565665	1400536888	-28777	288114427	288143204	0	0	0	0	1	0	4562	100	4003	0.28	0.24	0.11	0.06	0.02	0.01	0.01	0.01	0.01	0.01
isanwong/cctools	1439858077	1440121340	263263	248822015	248558752	0	0	0	0	1	0	106	31	3904	0.3	0.26	0.12	0.09	0.07	0.05	0.04	0.03	0.02	0.01
isce-framework/isce2	1549754094	1687995077	138240983	138925998	685015	397	0	0	137	0	229	229	43	614	0.31	0.14	0.11	0.08	0.08	0.05	0.03	0.02	0.02	0.02
isghe/cjdns	1440779021	1440841574	62553	247901071	247838518	0	0	0	0	1	0	599	94	1453	0.4	0.12	0.04	0.04	0.04	0.03	0.02	0.02	0.02	0.02
iskandar1023/Velvet-N4	1465954787	1466301759	346972	222725305	222378333	1	0	0	0	0	0	0	100	92087	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
iskitz/cdnjs	1425032986	1425374107	341121	263647106	263305985	0	0	0	0	1	0	4562	100	7645	0.42	0.18	0.13	0.06	0.04	0.01	0.01	0.01	0.01	0.01
iskradelta/docker	1442575048	1442576574	1526	246105044	246103518	0	0	0	0	1	0	18757	100	11790	0.13	0.11	0.08	0.07	0.06	0.06	0.04	0.04	0.04	0.04
istresearch/readthedocs.org	1438610570	1453906127	15295557	250069522	234773965	0	0	0	0	1	0	3726	100	6113	0.71	0.09	0.05	0.03	0.02	0.01	0.01	0.01	0.01	0.01
ISTweak/android_kernel_htc_msm8960	1393330011	1433629465	40299454	295350081	255050627	0	0	0	0	1	0	173	100	93372	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
isubuz/docker	1462808437	1464282427	1473990	225871655	224397665	0	0	0	0	1	0	18757	100	16389	0.09	0.08	0.08	0.07	0.06	0.05	0.05	0.04	0.04	0.04
isuruf/staged-recipes	1459094354	1687754192	228659838	229585738	925900	0	0	0	0	1	0	4082	100	26041	0.09	0.08	0.06	0.04	0.04	0.04	0.03	0.03	0.03	0.02
isyippee/nova	1452564396	1464850323	12285927	236115696	223829769	0	0	0	0	1	0	2546	100	13098	0.13	0.05	0.04	0.04	0.04	0.03	0.03	0.03	0.03	0.03
ItachiSan/android_kernel_msm_caf	1392320948	1392582822	261874	296359144	296097270	0	0	0	0	0	4	4	100	93090	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
itaiGershtansky/phenotips	1432746877	1465327776	32580899	255933215	223352316	0	0	0	0	1	0	64	16	3667	0.59	0.14	0.07	0.05	0.05	0.04	0.01	0.01	0.01	0.01
itead/ITEADSW_kernel	1411630588	1415067889	3437301	277049504	273612203	1	0	0	0	0	1	1	100	93128	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
Itee/three.js	1478254070	1583456319	105202249	210426022	105223773	1	0	0	0	1	0	34827	100	27833	0.54	0.09	0.06	0.03	0.03	0.02	0.02	0.02	0.01	0.01
itensionanders/distcc	1440528048	1621275324	180747276	248152044	67404768	0	0	0	0	1	0	272	53	610	0.32	0.21	0.16	0.09	0.02	0.02	0.01	0.01	0.01	0.01
itkvideo/ITK	1302641325	1317139368	14498043	386038767	371540724	7	0	0	13	0	0	0	67	18273	0.28	0.16	0.14	0.05	0.04	0.04	0.03	0.03	0.03	0.03
itskewpie/tempest	1413779697	1417502519	3722822	274900395	271177573	0	0	0	0	0	0	0	85	561	0.22	0.07	0.05	0.05	0.05	0.04	0.04	0.04	0.03	0.03
itsNikolay/docker	1440942580	1443456628	2514048	247737512	245223464	0	0	0	0	1	0	18757	100	11493	0.13	0.11	0.08	0.07	0.06	0.06	0.04	0.04	0.04	0.04
itsnuwan/docker	1436765701	1436761363	-4338	251914391	251918729	0	0	0	0	1	0	18757	100	10577	0.14	0.12	0.07	0.07	0.06	0.06	0.04	0.04	0.04	0.03
ITSPaul/gitignore	1438696231	1438675828	-20403	249983861	250004264	0	0	0	0	1	0	84177	100	987	0.33	0.12	0.1	0.03	0.03	0.02	0.02	0.01	0.01	0.01
ItsVeryWindy/docker	1451528562	1451575448	46886	237151530	237104644	0	0	0	0	1	0	18758	100	13755	0.11	0.09	0.08	0.07	0.05	0.05	0.05	0.04	0.03	0.03
itvsai/cdnjs	1441164914	1441164538	-376	247515178	247515554	0	0	0	0	1	0	4562	100	11824	0.58	0.11	0.08	0.04	0.03	0.03	0.01	0.01	0.01	0.0
ityaptin/ceilometer	1406719078	1487158167	80439089	281961014	201521925	0	0	0	0	1	0	332	100	1334	0.2	0.13	0.12	0.06	0.03	0.02	0.02	0.02	0.02	0.02
iulian787/spack	1497280029	1607560843	110280814	191400063	81119249	0	0	0	0	1	0	1930	100	14863	0.17	0.12	0.06	0.03	0.03	0.03	0.03	0.02	0.02	0.02
iuliat/nova	1436875595	1439911570	3035975	251804497	248768522	0	0	0	0	1	0	2546	100	12965	0.13	0.05	0.04	0.04	0.04	0.03	0.03	0.03	0.03	0.03
ius/alcatel_cocktail_kernel	1339320203	1351292166	11971963	349359889	337387926	4	0	0	0	0	5	5	100	80531	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
ivanich/android_kernel_htc_pyramid	1393853420	1507618884	113765464	294826672	181061208	13	0	0	0	1	15	23	100	93186	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
ivanich/android_kernel_oneplus_msm8996	1483820954	1484433981	613027	204859138	204246111	0	0	0	0	1	0	1	100	138368	0.1	0.04	0.04	0.04	0.03	0.03	0.02	0.02	0.02	0.02
ivanich/wireless-testing_torvalds	1335092733	1357337860	22245127	353587359	331342232	2	0	0	0	0	0	0	100	104310	0.1	0.04	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02
